Date,Open,High,Low,Close,Volume
2007-11-28,630.0,640.0,590.0,630.0,158689000
2007-11-29,620.0,640.0,610.0,620.0,84142500
2007-11-30,620.0,630.0,610.0,620.0,36115000
2007-12-03,620.0,620.0,610.0,620.0,9446500
2007-12-04,630.0,640.0,600.0,630.0,110338000
2007-12-05,630.0,640.0,620.0,630.0,39000000
2007-12-06,640.0,650.0,630.0,640.0,82300000
2007-12-07,640.0,660.0,630.0,640.0,183589500
2007-12-10,660.0,670.0,640.0,660.0,191119500
2007-12-11,660.0,750.0,650.0,740.0,584757500
2007-12-12,740.0,780.0,720.0,740.0,541284500
2007-12-13,750.0,760.0,700.0,710.0,383261500
2007-12-14,710.0,720.0,690.0,700.0,118790000
2007-12-17,670.0,700.0,660.0,670.0,110301000
2007-12-18,660.0,710.0,660.0,700.0,173516500
2007-12-19,700.0,710.0,680.0,700.0,97622000
2007-12-26,700.0,710.0,680.0,700.0,38964000
2007-12-27,700.0,700.0,680.0,700.0,54791000
2007-12-28,660.0,690.0,660.0,680.0,55778000
2007-12-31,680.0,680.0,680.0,680.0,0
2008-01-02,660.0,680.0,640.0,660.0,44839000
2008-01-03,650.0,660.0,640.0,650.0,28300500
2008-01-04,670.0,690.0,640.0,670.0,72611000
2008-01-07,670.0,670.0,660.0,670.0,12617000
2008-01-08,660.0,670.0,650.0,660.0,16251000
2008-01-09,660.0,670.0,650.0,660.0,47279000
2008-01-14,660.0,660.0,620.0,620.0,92094500
2008-01-15,610.0,640.0,590.0,610.0,84975500
2008-01-16,590.0,600.0,550.0,590.0,117556500
2008-01-17,590.0,600.0,570.0,590.0,80711500
2008-01-18,570.0,580.0,550.0,570.0,28206500
2008-01-21,570.0,570.0,520.0,530.0,65650000
2008-01-22,470.0,520.0,440.0,470.0,119526000
2008-01-23,510.0,520.0,465.0,510.0,102161500
2008-01-24,510.0,530.0,500.0,510.0,47363000
2008-01-25,520.0,560.0,510.0,550.0,86538500
2008-01-28,520.0,570.0,520.0,570.0,116003500
2008-01-29,580.0,590.0,560.0,580.0,81694500
2008-01-30,580.0,590.0,560.0,580.0,32025500
2008-01-31,570.0,580.0,550.0,570.0,38346500
2008-02-01,570.0,580.0,550.0,570.0,20083500
2008-02-04,580.0,590.0,570.0,580.0,55208000
2008-02-05,580.0,580.0,560.0,580.0,22808000
2008-02-06,580.0,560.0,540.0,540.0,44613000
2008-02-11,540.0,550.0,520.0,540.0,16321000
2008-02-12,540.0,560.0,520.0,540.0,51418500
2008-02-13,550.0,560.0,540.0,550.0,23680500
2008-02-14,560.0,570.0,550.0,560.0,24411500
2008-02-15,560.0,560.0,540.0,550.0,22829000
2008-02-18,550.0,550.0,540.0,550.0,14198500
2008-02-19,540.0,550.0,540.0,540.0,31803500
2008-02-20,540.0,540.0,530.0,540.0,14196500
2008-02-21,540.0,550.0,530.0,540.0,17060500
2008-02-22,540.0,550.0,530.0,540.0,9924500
2008-02-25,530.0,550.0,530.0,530.0,7419500
2008-02-26,530.0,570.0,530.0,570.0,93717000
2008-02-27,570.0,640.0,570.0,630.0,397931000
2008-02-28,610.0,640.0,600.0,610.0,111777000
2008-02-29,600.0,630.0,590.0,600.0,106451000
2008-03-03,570.0,590.0,560.0,570.0,40058500
2008-03-04,560.0,580.0,540.0,560.0,43366000
2008-03-05,560.0,570.0,540.0,560.0,24824000
2008-03-06,580.0,590.0,560.0,580.0,59546500
2008-03-10,540.0,560.0,530.0,540.0,44700500
2008-03-11,540.0,540.0,510.0,540.0,40701000
2008-03-12,530.0,560.0,520.0,530.0,37657500
2008-03-13,520.0,530.0,480.0,490.0,42288000
2008-03-14,480.0,505.0,465.0,480.0,24031000
2008-03-17,460.0,460.0,420.0,435.0,18719500
2008-03-18,445.0,445.0,410.0,445.0,15619000
2008-03-19,455.0,460.0,425.0,430.0,22590000
2008-03-24,435.0,435.0,420.0,435.0,20070000
2008-03-25,435.0,455.0,425.0,435.0,67179000
2008-03-26,445.0,455.0,430.0,445.0,57631000
2008-03-27,445.0,445.0,435.0,445.0,19143500
2008-03-28,455.0,460.0,440.0,455.0,18479500
2008-03-31,440.0,460.0,435.0,440.0,15650500
2008-04-01,440.0,455.0,410.0,425.0,35438000
2008-04-02,415.0,435.0,410.0,415.0,13771000
2008-04-03,410.0,410.0,355.0,360.0,29831500
2008-04-04,370.0,375.0,355.0,370.0,32656000
2008-04-07,375.0,375.0,360.0,370.0,20264500
2008-04-08,355.0,370.0,350.0,355.0,6795500
2008-04-09,350.0,355.0,320.0,325.0,24985500
2008-04-10,335.0,345.0,315.0,335.0,22123000
2008-04-11,350.0,355.0,340.0,350.0,17717500
2008-04-14,330.0,345.0,330.0,330.0,15652500
2008-04-15,335.0,390.0,330.0,365.0,114187500
2008-04-16,370.0,385.0,365.0,370.0,77640500
2008-04-17,380.0,380.0,355.0,360.0,48785500
2008-04-18,355.0,365.0,350.0,355.0,14682500
2008-04-21,345.0,370.0,345.0,345.0,26131000
2008-04-22,345.0,350.0,340.0,345.0,9019000
2008-04-23,345.0,355.0,340.0,345.0,24273500
2008-04-24,335.0,345.0,330.0,335.0,8919500
2008-04-25,345.0,345.0,325.0,345.0,15226500
2008-04-28,345.0,345.0,335.0,345.0,10697000
2008-04-29,340.0,355.0,335.0,345.0,20441000
2008-04-30,340.0,355.0,340.0,345.0,18943500
2008-05-05,345.0,360.0,345.0,350.0,33479500
2008-05-06,350.0,365.0,350.0,360.0,26286500
2008-05-07,365.0,365.0,350.0,350.0,23020000
2008-05-08,350.0,470.0,350.0,470.0,476303000
2008-05-09,490.0,490.0,410.0,420.0,270038500
2008-05-12,420.0,435.0,395.0,425.0,47674000
2008-05-13,430.0,430.0,415.0,420.0,31716500
2008-05-14,425.0,460.0,420.0,455.0,143609500
2008-05-15,460.0,460.0,435.0,440.0,63603000
2008-05-16,445.0,455.0,440.0,445.0,29598500
2008-05-21,480.0,545.0,480.0,530.0,452565000
2008-05-22,450.0,520.0,450.0,500.0,260610000
2008-05-23,510.0,510.0,470.0,470.0,110269500
2008-05-26,450.0,475.0,445.0,460.0,57928500
2008-05-27,465.0,490.0,460.0,465.0,48618000
2008-05-28,475.0,485.0,465.0,475.0,62697500
2008-05-29,480.0,480.0,465.0,465.0,28116500
2008-05-30,470.0,470.0,440.0,445.0,25948000
2008-06-02,450.0,460.0,435.0,440.0,21113500
2008-06-03,440.0,445.0,425.0,440.0,22976000
2008-06-04,425.0,445.0,425.0,425.0,19651500
2008-06-05,440.0,440.0,420.0,440.0,18529000
2008-06-06,450.0,455.0,440.0,450.0,25225500
2008-06-09,445.0,445.0,425.0,445.0,12041000
2008-06-10,450.0,450.0,425.0,430.0,19175000
2008-06-11,430.0,435.0,425.0,430.0,7114500
2008-06-12,430.0,440.0,425.0,430.0,27141500
2008-06-13,430.0,435.0,420.0,425.0,7798000
2008-06-16,430.0,435.0,420.0,430.0,5576000
2008-06-17,425.0,425.0,420.0,425.0,4462000
2008-06-18,420.0,425.0,415.0,420.0,5606500
2008-06-19,425.0,435.0,420.0,425.0,13952000
2008-06-20,415.0,425.0,410.0,415.0,9618500
2008-06-23,405.0,420.0,405.0,405.0,12245000
2008-06-24,415.0,430.0,405.0,415.0,28826500
2008-06-25,415.0,425.0,410.0,415.0,9197500
2008-06-26,410.0,425.0,405.0,410.0,14197500
2008-06-27,405.0,410.0,395.0,405.0,11735500
2008-06-30,400.0,410.0,395.0,400.0,6154500
2008-07-01,410.0,420.0,400.0,410.0,17166000
2008-07-02,410.0,415.0,400.0,410.0,7251500
2008-07-03,410.0,410.0,375.0,380.0,31845500
2008-07-04,395.0,395.0,385.0,395.0,8372000
2008-07-07,385.0,395.0,380.0,385.0,6682500
2008-07-08,385.0,385.0,360.0,365.0,7167500
2008-07-09,360.0,370.0,355.0,360.0,4929500
2008-07-10,360.0,370.0,350.0,360.0,94525500
2008-07-11,360.0,370.0,355.0,360.0,6539500
2008-07-14,360.0,365.0,355.0,360.0,3746500
2008-07-15,345.0,360.0,340.0,345.0,4701500
2008-07-16,335.0,345.0,330.0,335.0,8002500
2008-07-17,340.0,345.0,315.0,315.0,10164500
2008-07-18,315.0,360.0,310.0,345.0,135114000
2008-07-21,340.0,350.0,330.0,340.0,17989500
2008-07-22,340.0,355.0,335.0,340.0,21186000
2008-07-23,335.0,345.0,330.0,335.0,21934500
2008-07-24,335.0,345.0,320.0,335.0,29659500
2008-07-25,340.0,345.0,330.0,340.0,21998500
2008-07-28,340.0,350.0,335.0,340.0,13682500
2008-07-29,335.0,340.0,330.0,335.0,4533500
2008-07-31,350.0,355.0,335.0,350.0,37687500
2008-08-01,340.0,350.0,335.0,340.0,10284500
2008-08-04,335.0,340.0,330.0,335.0,5745000
2008-08-05,325.0,330.0,315.0,325.0,10425500
2008-08-06,320.0,330.0,320.0,320.0,18607000
2008-08-07,320.0,345.0,315.0,345.0,14552000
2008-08-08,330.0,345.0,330.0,330.0,6746000
2008-08-11,330.0,330.0,310.0,310.0,14356500
2008-08-12,300.0,325.0,295.0,300.0,23582000
2008-08-13,305.0,320.0,300.0,305.0,14892000
2008-08-14,310.0,335.0,310.0,330.0,29903500
2008-08-15,330.0,340.0,315.0,330.0,26815500
2008-08-19,330.0,330.0,320.0,330.0,24871000
2008-08-20,340.0,340.0,325.0,340.0,7241500
2008-08-21,335.0,340.0,330.0,335.0,17870000
2008-08-22,345.0,345.0,330.0,345.0,16606500
2008-08-25,345.0,345.0,330.0,345.0,5126000
2008-08-26,340.0,340.0,330.0,340.0,5084500
2008-08-27,340.0,340.0,330.0,340.0,2615000
2008-08-28,340.0,345.0,330.0,340.0,29063500
2008-08-29,340.0,345.0,330.0,340.0,4602000
2008-09-01,335.0,340.0,325.0,335.0,11237000
2008-09-02,320.0,335.0,315.0,320.0,22312500
2008-09-03,315.0,325.0,310.0,315.0,22668500
2008-09-04,300.0,315.0,300.0,300.0,16938500
2008-09-05,285.0,295.0,280.0,285.0,13954000
2008-09-08,280.0,295.0,275.0,280.0,11105500
2008-09-09,280.0,280.0,235.0,240.0,18423500
2008-09-10,230.0,235.0,180.0,185.0,106556500
2008-09-11,192.0,231.0,192.0,225.0,90830000
2008-09-12,230.0,240.0,200.0,210.0,43382500
2008-09-15,205.0,210.0,185.0,205.0,53669500
2008-09-16,185.0,200.0,170.0,195.0,138071500
2008-09-17,200.0,210.0,195.0,200.0,38771000
2008-09-18,195.0,205.0,190.0,195.0,25445000
2008-09-19,200.0,233.0,200.0,224.0,98820000
2008-09-22,230.0,240.0,210.0,215.0,23759000
2008-09-23,210.0,220.0,205.0,210.0,9255000
2008-09-24,215.0,220.0,205.0,215.0,25681500
2008-09-25,205.0,215.0,200.0,205.0,20849000
2008-09-26,200.0,205.0,195.0,200.0,6933000
2008-10-06,190.0,190.0,135.0,135.0,44578500
2008-10-07,106.0,137.0,101.0,106.0,223659000
2008-10-08,98.0,98.0,84.0,86.0,70340500
2008-10-09,86.0,86.0,86.0,86.0,0
2008-10-10,86.0,86.0,86.0,86.0,0
2008-10-13,81.0,86.0,78.0,81.0,97072000
2008-10-14,88.0,89.0,85.0,88.0,136969500
2008-10-15,86.0,91.0,85.0,86.0,56650500
2008-10-16,81.0,82.0,78.0,81.0,19879500
2008-10-17,85.0,85.0,74.0,78.0,26648500
2008-10-20,78.0,78.0,71.0,71.0,25615000
2008-10-21,64.0,75.0,64.0,64.0,141670000
2008-10-22,58.0,60.0,58.0,58.0,25332000
2008-10-23,53.0,53.0,53.0,53.0,9164000
2008-10-24,50.0,53.0,50.0,51.0,98057000
2008-10-27,50.0,52.0,50.0,50.0,30177000
2008-10-28,50.0,50.0,50.0,50.0,37464500
2008-10-29,50.0,51.0,50.0,50.0,126634500
2008-10-30,50.0,55.0,50.0,55.0,357809000
2008-10-31,58.0,66.0,56.0,66.0,90400500
2008-11-03,79.0,79.0,76.0,79.0,32704000
2008-11-04,94.0,94.0,72.0,76.0,529916500
2008-11-05,80.0,84.0,72.0,74.0,140094500
2008-11-06,67.0,70.0,67.0,67.0,34381500
2008-11-07,61.0,65.0,61.0,65.0,123119000
2008-11-10,67.0,70.0,59.0,60.0,74323500
2008-11-11,59.0,63.0,56.0,59.0,78540000
2008-11-12,59.0,69.0,58.0,66.0,254865000
2008-11-13,62.0,65.0,60.0,62.0,187954500
2008-11-14,61.0,65.0,59.0,61.0,143103500
2008-11-17,62.0,62.0,56.0,57.0,52912500
2008-11-18,52.0,54.0,52.0,52.0,88347000
2008-11-19,50.0,52.0,50.0,50.0,291804000
2008-11-20,50.0,51.0,50.0,50.0,132961500
2008-11-21,50.0,50.0,50.0,50.0,58413000
2008-11-24,50.0,50.0,50.0,50.0,11603500
2008-11-25,50.0,52.0,50.0,50.0,345932500
2008-11-26,52.0,54.0,50.0,52.0,180717500
2008-11-27,51.0,53.0,50.0,51.0,207979500
2008-11-28,51.0,51.0,50.0,51.0,44817500
2008-12-01,50.0,51.0,50.0,50.0,44461500
2008-12-02,50.0,50.0,50.0,50.0,4829000
2008-12-03,50.0,50.0,50.0,50.0,7404500
2008-12-04,50.0,50.0,50.0,50.0,971500
2008-12-05,50.0,50.0,50.0,50.0,970500
2008-12-09,51.0,51.0,50.0,51.0,135317500
2008-12-10,51.0,52.0,50.0,51.0,114620000
2008-12-11,51.0,55.0,50.0,51.0,348558500
2008-12-12,50.0,52.0,50.0,50.0,42486000
2008-12-15,52.0,53.0,50.0,52.0,71318500
2008-12-16,52.0,53.0,51.0,52.0,60731000
2008-12-17,51.0,54.0,51.0,51.0,28886000
2008-12-18,51.0,52.0,51.0,51.0,27188000
2008-12-19,51.0,52.0,50.0,51.0,50169500
2008-12-22,51.0,51.0,50.0,51.0,47128500
2008-12-23,50.0,51.0,50.0,50.0,14905000
2008-12-24,50.0,51.0,50.0,50.0,9992000
2008-12-30,50.0,51.0,50.0,50.0,7828500
2008-12-31,50.0,50.0,50.0,50.0,0
2009-01-05,54.0,60.0,52.0,60.0,375830000
2009-01-06,65.0,72.0,60.0,61.0,793379000
2009-01-07,63.0,65.0,55.0,55.0,301526000
2009-01-08,52.0,58.0,52.0,57.0,121020000
2009-01-09,57.0,61.0,55.0,57.0,104586000
2009-01-12,58.0,58.0,53.0,54.0,43330500
2009-01-13,56.0,58.0,53.0,56.0,66520000
2009-01-14,54.0,59.0,53.0,54.0,113672000
2009-01-15,52.0,54.0,51.0,52.0,26410500
2009-01-16,53.0,57.0,53.0,56.0,86421500
2009-01-19,56.0,58.0,54.0,56.0,43943000
2009-01-20,55.0,56.0,54.0,55.0,24231500
2009-01-21,53.0,55.0,53.0,53.0,20366000
2009-01-22,54.0,55.0,53.0,54.0,13939000
2009-01-23,53.0,54.0,52.0,53.0,16759500
2009-01-27,53.0,54.0,52.0,53.0,14293500
2009-01-28,53.0,55.0,53.0,53.0,18053500
2009-01-29,54.0,56.0,53.0,54.0,36358000
2009-01-30,54.0,54.0,52.0,54.0,11923500
2009-02-02,53.0,53.0,52.0,53.0,7739500
2009-02-03,53.0,53.0,52.0,53.0,17765000
2009-02-04,52.0,53.0,52.0,52.0,6179000
2009-02-05,53.0,54.0,52.0,53.0,40802000
2009-02-06,53.0,57.0,53.0,57.0,160294500
2009-02-09,55.0,59.0,54.0,55.0,47377500
2009-02-10,54.0,56.0,54.0,54.0,39640000
2009-02-11,56.0,56.0,53.0,56.0,54484000
2009-02-12,58.0,62.0,55.0,58.0,409499500
2009-02-13,58.0,60.0,57.0,58.0,81250000
2009-02-16,58.0,59.0,55.0,55.0,52451500
2009-02-17,54.0,56.0,54.0,54.0,47974000
2009-02-18,53.0,57.0,53.0,56.0,70980000
2009-02-19,56.0,63.0,56.0,61.0,635744000
2009-02-20,57.0,61.0,56.0,57.0,124008500
2009-02-23,58.0,58.0,56.0,58.0,35175500
2009-02-24,56.0,57.0,55.0,56.0,26525000
2009-02-25,56.0,58.0,56.0,56.0,35652500
2009-02-26,57.0,58.0,56.0,57.0,31465500
2009-02-27,57.0,58.0,56.0,57.0,36666000
2009-03-02,54.0,57.0,54.0,54.0,34157000
2009-03-03,55.0,56.0,53.0,55.0,41622000
2009-03-04,54.0,57.0,54.0,57.0,18182000
2009-03-05,55.0,57.0,55.0,55.0,19131000
2009-03-06,55.0,56.0,55.0,55.0,6734000
2009-03-10,55.0,56.0,54.0,55.0,11486000
2009-03-11,55.0,56.0,55.0,55.0,13674000
2009-03-12,55.0,56.0,54.0,55.0,5883000
2009-03-13,54.0,56.0,54.0,54.0,15792500
2009-03-16,54.0,55.0,54.0,54.0,11454000
2009-03-17,53.0,55.0,53.0,53.0,21178500
2009-03-18,54.0,55.0,53.0,54.0,11304500
2009-03-19,54.0,55.0,53.0,54.0,12160000
2009-03-20,55.0,55.0,54.0,55.0,11877000
2009-03-23,56.0,57.0,54.0,56.0,61335000
2009-03-24,57.0,58.0,55.0,57.0,49295500
2009-03-25,55.0,57.0,55.0,55.0,18208000
2009-03-27,56.0,57.0,55.0,56.0,40764000
2009-03-30,54.0,57.0,54.0,54.0,21973000
2009-03-31,55.0,56.0,54.0,55.0,12364500
2009-04-01,57.0,59.0,55.0,57.0,156122000
2009-04-02,59.0,59.0,57.0,59.0,60942000
2009-04-03,58.0,59.0,56.0,58.0,66341500
2009-04-06,57.0,60.0,57.0,57.0,51732000
2009-04-07,58.0,59.0,55.0,58.0,94591000
2009-04-08,59.0,59.0,56.0,59.0,68684500
2009-04-09,59.0,59.0,59.0,59.0,0
2009-04-13,59.0,63.0,59.0,62.0,365542500
2009-04-14,62.0,76.0,62.0,76.0,645915000
2009-04-15,75.0,91.0,74.0,84.0,1100066000
2009-04-16,86.0,104.0,85.0,95.0,1587702000
2009-04-17,97.0,116.0,91.0,114.0,1702272500
2009-04-20,115.0,148.0,111.0,146.0,2689239500
2009-04-22,160.0,173.0,108.0,123.0,1150754000
2009-04-23,118.0,125.0,97.0,105.0,1077811500
2009-04-24,105.0,119.0,100.0,112.0,1602383500
2009-04-27,110.0,120.0,108.0,110.0,588903000
2009-04-28,108.0,117.0,107.0,108.0,494062000
2009-04-29,114.0,114.0,109.0,114.0,332011500
2009-04-30,116.0,133.0,114.0,132.0,1917398000
2009-05-01,135.0,137.0,125.0,127.0,1590019000
2009-05-04,139.0,142.0,130.0,139.0,1714071000
2009-05-05,136.0,146.0,134.0,136.0,1447319000
2009-05-06,141.0,142.0,132.0,141.0,816995000
2009-05-07,143.0,168.0,140.0,158.0,2921358000
2009-05-08,164.0,172.0,155.0,164.0,2569928500
2009-05-11,170.0,183.0,166.0,170.0,2833211500
2009-05-12,170.0,179.0,167.0,179.0,1342388000
2009-05-13,182.0,240.0,180.0,240.0,4389753000
2009-05-14,225.0,280.0,220.0,225.0,4795805500
2009-05-15,235.0,255.0,169.0,187.0,2502814000
2009-05-18,183.0,245.0,157.0,245.0,2826253000
2009-05-19,260.0,275.0,215.0,240.0,2503831500
2009-05-20,230.0,240.0,225.0,230.0,670574500
2009-05-21,230.0,230.0,230.0,230.0,0
2009-05-22,220.0,230.0,205.0,220.0,559488500
2009-05-25,220.0,230.0,215.0,220.0,453929000
2009-05-26,220.0,225.0,198.0,205.0,534090000
2009-05-27,215.0,220.0,198.0,200.0,584148000
2009-05-28,200.0,205.0,195.0,200.0,304407000
2009-05-29,215.0,230.0,199.0,215.0,1496541000
2009-06-01,225.0,230.0,215.0,225.0,672269000
2009-06-02,230.0,240.0,215.0,215.0,1154239500
2009-06-03,220.0,225.0,210.0,220.0,238822500
2009-06-04,220.0,225.0,205.0,220.0,327996500
2009-06-05,220.0,225.0,215.0,220.0,169871000
2009-06-08,225.0,245.0,220.0,245.0,1093170000
2009-06-09,240.0,250.0,230.0,240.0,923756000
2009-06-10,240.0,245.0,230.0,240.0,603077000
2009-06-11,235.0,240.0,225.0,235.0,251382000
2009-06-12,230.0,240.0,225.0,230.0,149111000
2009-06-15,230.0,235.0,215.0,215.0,218997000
2009-06-16,215.0,240.0,200.0,240.0,839262500
2009-06-17,245.0,250.0,230.0,230.0,627092500
2009-06-18,235.0,235.0,215.0,220.0,336679000
2009-06-19,220.0,225.0,205.0,220.0,228301000
2009-06-22,210.0,225.0,205.0,210.0,149201000
2009-06-23,200.0,200.0,182.0,184.0,561392000
2009-06-24,189.0,210.0,185.0,210.0,500293000
2009-06-25,210.0,215.0,205.0,210.0,277721500
2009-06-26,205.0,215.0,200.0,205.0,157844000
2009-06-29,205.0,210.0,200.0,205.0,133337500
2009-06-30,205.0,215.0,200.0,205.0,119743000
2009-07-01,205.0,205.0,200.0,205.0,29402500
2009-07-02,205.0,210.0,199.0,200.0,103362000
2009-07-03,180.0,200.0,180.0,197.0,120974500
2009-07-06,196.0,198.0,185.0,185.0,182345500
2009-07-07,185.0,205.0,185.0,205.0,294594500
2009-07-08,205.0,205.0,205.0,205.0,0
2009-07-09,215.0,215.0,198.0,199.0,291284500
2009-07-10,200.0,200.0,193.0,195.0,118412500
2009-07-13,193.0,197.0,187.0,193.0,137128000
2009-07-14,196.0,199.0,193.0,196.0,169487500
2009-07-15,205.0,205.0,198.0,205.0,180986000
2009-07-16,210.0,210.0,195.0,197.0,254408000
2009-07-17,193.0,198.0,187.0,193.0,311853500
2009-07-20,193.0,193.0,193.0,193.0,0
2009-07-21,200.0,205.0,196.0,200.0,250672500
2009-07-22,198.0,205.0,196.0,198.0,186402500
2009-07-23,198.0,200.0,197.0,198.0,56899500
2009-07-24,198.0,205.0,197.0,198.0,75741000
2009-07-27,199.0,200.0,197.0,199.0,59470500
2009-07-28,205.0,205.0,198.0,205.0,157695500
2009-07-29,197.0,205.0,195.0,197.0,121148500
2009-07-30,197.0,210.0,195.0,210.0,451358500
2009-07-31,220.0,225.0,205.0,220.0,1039303000
2009-08-03,220.0,220.0,205.0,205.0,369360000
2009-08-04,215.0,215.0,205.0,215.0,196496000
2009-08-05,220.0,225.0,210.0,220.0,539626000
2009-08-06,220.0,235.0,215.0,235.0,1045511500
2009-08-07,230.0,245.0,225.0,230.0,728501000
2009-08-10,235.0,240.0,230.0,235.0,411328500
2009-08-11,235.0,240.0,225.0,235.0,391154500
2009-08-12,230.0,235.0,215.0,225.0,445733500
2009-08-13,235.0,240.0,225.0,235.0,552138500
2009-08-14,235.0,240.0,230.0,235.0,273426000
2009-08-18,230.0,230.0,215.0,230.0,312453000
2009-08-19,230.0,230.0,210.0,215.0,307824000
2009-08-20,220.0,225.0,210.0,220.0,181339500
2009-08-21,220.0,220.0,210.0,220.0,84777500
2009-08-24,215.0,225.0,215.0,215.0,93247000
2009-08-25,220.0,220.0,215.0,220.0,58888500
2009-08-26,220.0,225.0,215.0,220.0,76218000
2009-08-27,215.0,220.0,210.0,215.0,83694000
2009-08-28,215.0,220.0,210.0,215.0,24126500
2009-08-31,210.0,215.0,205.0,210.0,61527500
2009-09-01,205.0,210.0,200.0,205.0,86390500
2009-09-02,198.0,200.0,196.0,198.0,178577500
2009-09-03,198.0,210.0,198.0,210.0,103866500
2009-09-04,200.0,210.0,200.0,200.0,34877500
2009-09-07,205.0,205.0,200.0,205.0,29436000
2009-09-08,205.0,210.0,200.0,205.0,69208500
2009-09-09,205.0,210.0,200.0,205.0,43502500
2009-09-10,210.0,215.0,200.0,210.0,127913500
2009-09-11,205.0,215.0,205.0,205.0,117868000
2009-09-14,200.0,210.0,200.0,200.0,32950500
2009-09-15,205.0,215.0,205.0,205.0,122476500
2009-09-16,210.0,215.0,205.0,210.0,36959500
2009-09-17,205.0,215.0,205.0,205.0,112765000
2009-09-24,210.0,210.0,205.0,210.0,15451000
2009-09-25,205.0,210.0,200.0,205.0,40697500
2009-09-28,205.0,205.0,200.0,205.0,25676500
2009-09-29,205.0,215.0,205.0,205.0,129751500
2009-09-30,210.0,210.0,205.0,210.0,23523000
2009-10-01,210.0,210.0,205.0,210.0,82604000
2009-10-02,205.0,205.0,200.0,205.0,42512500
2009-10-05,205.0,215.0,205.0,205.0,179987000
2009-10-06,210.0,215.0,205.0,210.0,54633500
2009-10-07,205.0,210.0,200.0,205.0,121927000
2009-10-08,205.0,210.0,199.0,205.0,182231500
2009-10-09,205.0,205.0,199.0,205.0,93783500
2009-10-12,199.0,205.0,199.0,199.0,38544500
2009-10-13,200.0,205.0,199.0,200.0,41192000
2009-10-14,205.0,205.0,199.0,205.0,40449000
2009-10-15,205.0,205.0,200.0,205.0,38204500
2009-10-16,205.0,205.0,199.0,205.0,45750000
2009-10-19,200.0,200.0,199.0,200.0,25105500
2009-10-20,197.0,200.0,197.0,197.0,43772000
2009-10-21,197.0,198.0,194.0,197.0,54905500
2009-10-22,189.0,198.0,188.0,189.0,90239500
2009-10-23,193.0,195.0,189.0,193.0,88150000
2009-10-26,189.0,193.0,187.0,189.0,49980500
2009-10-27,187.0,187.0,175.0,176.0,138212000
2009-10-28,175.0,175.0,154.0,156.0,189807000
2009-10-29,150.0,174.0,137.0,170.0,343494000
2009-10-30,175.0,178.0,161.0,164.0,200640000
2009-11-02,150.0,173.0,147.0,171.0,176874000
2009-11-03,172.0,173.0,159.0,159.0,96846000
2009-11-04,169.0,169.0,162.0,169.0,99558500
2009-11-05,166.0,168.0,163.0,166.0,46993500
2009-11-06,165.0,170.0,164.0,165.0,78690000
2009-11-09,164.0,167.0,161.0,164.0,30711500
2009-11-10,167.0,167.0,156.0,157.0,47420500
2009-11-11,157.0,166.0,156.0,165.0,91093500
2009-11-12,160.0,171.0,159.0,160.0,192294000
2009-11-13,163.0,163.0,159.0,163.0,37881000
